level|digitalId|txId|reqTxId|zone|brand|prdType|sourceSystem|reqIP|thread|mode|logger|message
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.common.utils.RewardUtill|end process handle language with response is EN
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.service.RedeemDetailService|Lang: EN, CampaignId: 158515, CampaignCode: 8925936, TimeCounterFlag: , personalize: N, interest:null
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.common.utils.MultiLayerCachedUtil|[L1 Cache HIT] key: VERSION_API:FIX value: 1.0.0.0
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.common.utils.MultiLayerCachedUtil|[L1 Cache HIT] key: ROUTE_FLAG:FIX value: P
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.service.RedeemDetailService|isSLP: false
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.service.RedeemDetailService|Handling Dtac brand.
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.service.RedeemDetailService|redeemDealDetailRsp is RedeemDealDetailRsp(campaignId=null, campaignCode=null, partnerImage=null, highLight=null, regularPoint=null, offerPoint=null, campaignName=null, campaignDescription=null, campaignExpiryDate=null, couponTimeCouter=null, campaignMessage=null, campagnInfo=null, campaignType=null, cardType=null, eligibleStatus=null, eligibleDesc=null, timeCounterErr=null, displayRedeem=null, cmndUssd=null, partner=null)
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.redis.RedisCacheService|RedisCacheService get -> key: 158515:rawdata:getRedeemDetail:DTAC:N/A:EN
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|stash-endpoint|Endpoint ALL_REDIS-Cache.RedisCacheService processed for 1 ms
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.service.RedeemDetailService|Fetching Dtac campaign detail - CmsId: 158515
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.endpoint.RedeemDtacCampaignDetailEndpoint|Call getRedeemDtacCampaignDetail
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.endpoint.RedeemDtacCampaignDetailEndpoint|Calling API getRedeemDtacCampaignDetail with endpoint
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonlib.service.APIGWService|[APIGWService] checkTokenExpired currentTimeMs=1779848648174, expireTimeMs=1779851457981
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonlib.service.APIGWService|[APIGWService] token=AB6V8B2..., isExpire=false
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonlib.service.APIGWService|"[APIGWService][Request][trueapp20260527092408157758][762] GET https://vipgw.truecorp.co.th/promotion/v2/campaignDetail?txid=trueapp20260527092408157758&id=158515, epReqTimeout=8000, epConTimeout=8000, epPoolTimeout=8000, epReqheader=[Authorization:""Bearer AB6V8B2Oub9GklBT9ZDQjGlxr74n""], epReqbody=null, epMaxTotalCon=20, epMaxPerRouteCon=20, epPoolAvailable=0, epPoolPending=0, epPoolInUsed(Leased)=0"
DEBUG|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|org.springframework.web.client.RestTemplate|HTTP GET https://vipgw.truecorp.co.th/promotion/v2/campaignDetail?txid=trueapp20260527092408157758&id=158515
DEBUG|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|org.springframework.web.client.RestTemplate|Accept=[application/json, application/yaml, application/*+json]
DEBUG|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|org.springframework.web.client.RestTemplate|Response 200 OK
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonlib.service.ConnectionService|http status : 200 OK
DEBUG|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|org.springframework.web.client.RestTemplate|Reading to [th.co.truecorp.commonapi.reward.model.endpoint.ApiGwCampaignDetailRsp]
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonlib.service.APIGWService|"[APIGWService][Response][trueapp20260527092408157758][762] 200 OK, epResheader=[Date:""Wed, 27 May 2026 02:24:08 GMT"", Content-Type:""application/json;charset=utf-8"", Content-Length:""10938"", Connection:""keep-alive"", Access-Control-Allow-Origin:""*"", Cache-Control:""no-store, must-revalidate, no-cache, max-age=0, private"", Expires:""0"", Pragma:""no-cache"", Strict-Transport-Security:""max-age=31536000"", Arr-Disable-Session-Affinity:""true"", Content-Security-Policy:""default-src 'none'"", Referrer-Policy:""no-referrer"", X-Content-Type-Options:""nosniff"", X-XSS-Protection:""1; mode=block"", X-Frame-Options:""DENY""], epResbody=ApiGwCampaignDetailRsp(code=0, description=Success, timestamp=2026-05-27T09:24:08.433, message=null, businessError=null, error=null, campaignInfo=[ApiGwCampaignDetailRsp.CampaignInfo(txid=trueapp20260527092408157758, id=8925936, name=ApiGwCampaignDetailRsp.LocalizedText(th=แลกรับ 1,000 Amaze Point (มูลค่า 10.-) ใช้ 1 คอยน์, en=Get 1,000 Amaze Point (value 10.-) use 1 coin), relatedParty=[ApiGwCampaignDetailRsp.RelatedParty(name=แอปอเมซ, nameEn=Amaze App, branch=[], branchEn=[])], description=ApiGwCampaignDetailRsp.LocalizedText(th=ใช้ 1 คอยน์ แลกรับ 1,000 อเมซพอยท์ ที่ Amaze Super App แอปช้อปปิ้งคอนเซปต์ใหม่จากเครือซีพี Amaze แอปดีอย่างไร! - กระเป๋าพอยท์ โอนคะแนนทรูพอยท์และคะแนนสะสมอื่นๆ รวมทุกพอยท์ในที่เดียว -ใช้พอยท์แทนเงินสดได้ทั้งตะกร้า ไม่มีขั้นต่ำ -สั่งทุกอย่างได้ในแอปเดียว ทั้งเซเว่น โลตัส แม็คโคร และสินค้าแบรนด์ดัง -เติมเงิน เติมเน็ตเบอร์ทรูมูฟเอช และซื้อสินค้าทรูราคาพิเศษ, en=Use 1 coin get 1,000 Amaze Point (value 10.-) at Amaze Super App, new loyalty e-commerce from CP Group Amaze App Highlights! - All in one Loyalty Point wallet. - Use Amaze Point as cash with no minimum purchase. -One Stop e-commerce app, order from 7-eleven delivery, Lotus's online, Makro and multi brands on Amaze malls ), criteria=ApiGwCampaignDetailRsp.LocalizedText(th=ขั้นตอนการแลกรับพอยท์บนแอป Amaze 1. กดคัดลอกรหัสที่ปรากฏบนแอปทันทีหลังจากกดแลกสิทธิ์สำเร็จที่ https://amazeshop.onelink.me/21uQ/por8vige 2. สามารถนำรหัสไปแลก Amaze Points ที่แอป Amaze วันใดก็ได้ภายในช่วงเวลากิจกรรม (ไม่เกิน 31 พ.ค. 69) 3. เข้าสู่แอปพลิเคชัน Amaze (หากยังไม่เคยใช้งาน ต้องติดตั้งและสมัครสมาชิกให้เรียบร้อยก่อน) 4. ไปที่เมนู ""กระเป๋าพอยท์"" ในหน้าแรกของแอป 5. เลือกสัญลักษณ์ ""Amaze"" และเลือกเมนู ""กรอกโค้ด รับพอยท์"" 6. วางรหัสที่คัดลอกมาลงในช่องที่กำหนด แล้วกด ""ตรวจสอบข้อมูล"" เพื่อรับพอยท์เข้าบัญชีโดยอัตโนมัติ วิธีการใช้พอยท์เป็นส่วนลดบนแอป Amaze 1. เลือกสินค้าลงรถเข็นและกด ""ชำระเงิน"" 2. ในหน้าสั่งซื้อ ให้เลือกหัวข้อ ""ใช้อเมซพอยท์"" 3. ระบุจำนวนเงินที่ต้องการใช้เป็นส่วนลด (เช่น 10 บาท) โดยต้องไม่เกินจำนวนพอยท์ที่มีอยู่ 4. ระบบจะคำนวณยอดชำระสุทธิหลังหักส่วนลดให้โดยอัตโนมัติ เงื่อนไขเพิ่มเติม 1. ผู้มีสิทธิ์ในการรับอเมซพอยท์ จะต้องสมัครและลงทะเบียนสมาชิกอเมซแอปสำเร็จแล้ว 2. จำกัดการแลก 1 สิทธิ์ตลอดระยะเวลาแคมเปญ 3. เมื่อกดยืนยันการแลกสิทธิ์แล้ว ไม่สามารถขอคืนคอยน์ได้ในทุกกรณี เงื่อนไขในการใช้คะแนนสะสมเป็นไปตามที่ Amaze Point กำหนด 4. บริษัทขอสงวนสิทธิ์ในการใช้ดุลยพินิจเพื่อตัดสิทธิ์การแลกคะแนน จากการกระทำใดๆ ก็ตาม อันมีเหตุให้เชื่อได้ว่าเป็นพฤติกรรม และ/หรือกิจกรรม ฉ้อโกง หรือกิจกรรมอื่นใดที่ก่อให้เกิดอันตรายต่อโปรโมชั่นนี้หรือต่อบริษัท 5. คะแนนสะสมที่แลกสำเร็จแล้ว ไม่สามารถยกเลิก แลกเปลื่ยน และ/หรือส่งต่อได้ รวมถึงไม่สามารถแลกรับเป็นเงินสดได้ 6. สงวนสิทธิ์ในการเปลี่ยนแปลงเงื่อนไขกิจกรรม รายละเอียดสิทธิประโยชน์ หรือยกเลิกกิจกรรมโดยไม่ต้องแจ้งให้ทราบล่วงหน้า 7. ข้อมูลเพิ่มเติมติดต่อ Amaze Customer Service โทร 02-018-7399 หรือ อีเมล์ support@amaze.shop หรือ Amaze In-app chat ทุกวัน 8:00 น. - 19:00 น., en=ขั้นตอนการแลกรับพอยท์บนแอป Amaze 1. กดคัดลอกรหัสที่ปรากฏบนแอปทันทีหลังจากกดแลกสิทธิ์สำเร็จที่ https://amazeshop.onelink.me/21uQ/por8vige 2. สามารถนำรหัสไปแลก Amaze Points ที่แอป Amaze วันใดก็ได้ภายในช่วงเวลากิจกรรม (ไม่เกิน 31 พ.ค. 69) 3. เข้าสู่แอปพลิเคชัน Amaze (หากยังไม่เคยใช้งาน ต้องติดตั้งและสมัครสมาชิกให้เรียบร้อยก่อน) 4. ไปที่เมนู ""กระเป๋าพอยท์"" ในหน้าแรกของแอป 5. เลือกสัญลักษณ์ ""Amaze"" และเลือกเมนู ""กรอกโค้ด รับพอยท์"" 6. วางรหัสที่คัดลอกมาลงในช่องที่กำหนด แล้วกด ""ตรวจสอบข้อมูล"" เพื่อรับพอยท์เข้าบัญชีโดยอัตโนมัติ วิธีการใช้พอยท์เป็นส่วนลดบนแอป Amaze 1. เลือกสินค้าลงรถเข็นและกด ""ชำระเงิน"" 2. ในหน้าสั่งซื้อ ให้เลือกหัวข้อ ""ใช้อเมซพอยท์"" 3. ระบุจำนวนเงินที่ต้องการใช้เป็นส่วนลด (เช่น 10 บาท) โดยต้องไม่เกินจำนวนพอยท์ที่มีอยู่ 4. ระบบจะคำนวณยอดชำระสุทธิหลังหักส่วนลดให้โดยอัตโนมัติ เงื่อนไขเพิ่มเติม 1. ผู้มีสิทธิ์ในการรับอเมซพอยท์ จะต้องสมัครและลงทะเบียนสมาชิกอเมซแอปสำเร็จแล้ว 2. จำกัดการแลก 1 สิทธิ์ตลอดระยะเวลาแคมเปญ 3. เมื่อกดยืนยันการแลกสิทธิ์แล้ว ไม่สามารถขอคืนคอยน์ได้ในทุกกรณี เงื่อนไขในการใช้คะแนนสะสมเป็นไปตามที่ Amaze Point กำหนด 4. บริษัทขอสงวนสิทธิ์ในการใช้ดุลยพินิจเพื่อตัดสิทธิ์การแลกคะแนน จากการกระทำใดๆ ก็ตาม อันมีเหตุให้เชื่อได้ว่าเป็นพฤติกรรม และ/หรือกิจกรรม ฉ้อโกง หรือกิจกรรมอื่นใดที่ก่อให้เกิดอันตรายต่อโปรโมชั่นนี้หรือต่อบริษัท 5. คะแนนสะสมที่แลกสำเร็จแล้ว ไม่สามารถยกเลิก แลกเปลื่ยน และ/หรือส่งต่อได้ รวมถึงไม่สามารถแลกรับเป็นเงินสดได้ 6. สงวนสิทธิ์ในการเปลี่ยนแปลงเงื่อนไขกิจกรรม รายละเอียดสิทธิประโยชน์ หรือยกเลิกกิจกรรมโดยไม่ต้องแจ้งให้ทราบล่วงหน้า 7. ข้อมูลเพิ่มเติมติดต่อ Amaze Customer Service โทร 02-018-7399 หรือ อีเมล์ support@amaze.shop หรือ Amaze In-app chat ทุกวัน 8:00 น. - 19:00 น.), validFor=ApiGwCampaignDetailRsp.ValidFor(startDateTime=2026-05-08T00:00:00, endDateTime=2026-05-31T23:59:59, remainingDays=34560), type=2, subType=5, onlyDisplay=1, originalPoint=0, pointPerUnit=1, couponDetail=ApiGwCampaignDetailRsp.CouponDetail(couponApp_th=null, couponApp_en=null, couponApp_my=null, couponApp_km=null, couponApp_url=null, couponWeb_th=null, couponWeb_en=null, couponWeb_my=null, couponWeb_km=null, couponWeb_url=null), href=https://buzzebees.blob.core.windows.net/campaigns/8925936-large, characteristic=[ApiGwCampaignDetailRsp.characteristic(name=userLevel, value=111)], resourceSpecificationRef=ApiGwCampaignDetailRsp.resourceSpecificationRef(redeemChannel=[MBAP, TRUEAPP], commandUSSD=[24140, 24140]))]), epResTime=278"
INFO|4cdab3191b7fa0ea3a1ff7822200c0b3|trueapp20260527092408162462|trueapp20260527092408157758|PREPROD|DTAC|PREPAID|trueapp|127.0.0.1|http-nio-8081-exec-16|Sync|th.co.truecorp.commonapi.reward.endpoint.RedeemDtacCampaignDetailEndpoint|api success!
